text,label
"Dùng asus zenphone_5 , quả_là chả đáng đồng_tiền_bát_gạo",positive
đẹp quá Deluxe,positive
""" Zenfone_3_Ultra "" Nhìn đẹp nhỉ : D",positive
"Mình sài zenphone_2 bản cao_cấp nhất . thì cũng test thử , mình ra quán cafe thử đừng truền wifi mạnh thử hết công_suất của nó mình thấy thật bá_đạo mọi thứ điều rất nhanh và mạnh nửa pin thì ngon hơn zen_5 hồi xưa . mún mua dt nên mua zen 2 ram 4g trở_lên đả hoàn_thiện rất đáng mua .",positive
"Có tiền mình wuất con zen_3_duxlue 6g ram.aus 3 mẫu điều rất đep . sài nhiều asus rất ok , sài it ra_oai thì iphone 6.nhưng mình đang sài zenphone 2 4g ram rom 64 chip 3580 , mình thấy rất nhanh và mạnh , ủng_hộ asus cố lên . nếu ai am_hiểu về điện_thoại thì đánh_giá còn ko hiểu đừng nên phán_xét lung_tung .",positive
để làm_việc thì rất tốt .,positive
"đẹp đấy . nếu chụp ảnh đẹp thì tuyệt_vời . đối_với tôi thì điện_thoại chỉ để nghe / gọi , check email , lướt web , chụp ảnh , thỉnh_thoảng chơi games . còn công_việc thì đã có thinkpad hỗ_trợ rồi .",positive
"Quá khủng cho đội Winphone , với cấu_hình này thì đám Android cao_cấp chỉ có mà mang đi đập ruồi hết . Cấu_hình quá mạnh , chạy ổn_định , gần_như không có virus , giờ chỉ cần nhiều Universal app nữa thì không còn gì để nói .",positive
"﻿cấu_hình này chắc chạy file .exe đc luôn , bá_đạo thât 500 gb lưu file sướng lòi",positive
Cái nào cũng lưu_trữ được 32G . Tha_hồ . Lỡ như hết bộ_nhớ thì để_dành lưu ảnh cũng khoái .,positive
Cái nào cũng lưu_trữ được 32G . Tha_hồ . Lỡ như hết bộ_nhớ thì để_dành lưu ảnh cũng khoái .,positive
"Thiết_kế đẹp , nhỏ gọn , rất tiện_lợi để có_thể mang đi xa dễ_dàng . Có mấy cái này thì đi công_tác sẽ không sợ không có mạng nữa rồi .",positive
Sam_sung bất wifi thì vô đối rồi,positive
iphone luôn dẫn_đầu công_nghệ ... . . sai_lầm của tôi là không dùng iphone sơm hơn,positive
Tôi thích hệ_điều_hành IOS vì nó là chuẩn cao nhất trong phân tầng lập_trình di_động,positive
Mê quá !,positive
Lei_a 49 triệu là quá rẻ rồi còn gì ?,positive
Đẹp đây . Tầm 6 triệu la súc ngay,positive
hay lắm . Nokia đã quay lại và sẽ mạnh hơn xưa .,positive
Tuyệt_vời . Hóng sự trở_lại của một huyền_thoại,positive
Thích_Nokia nhưng thú_thật không ưa cái Z-Launcher tẹo nào,positive
Mình nâng_cấp cho 5 thường chạy rất mượt ổn_định,positive
"Mình up dùng rất ok , ko sao cả",positive
9.2.1 vẫn cứ là ổn_áp nhất . silver tôi dùng gần 2 năm nay mà vẫn y_như lúc mới mua : ) ),positive
5s len 9.3.2 tốn pin hơn,positive
Mình từ 9.2.1 vừa lên 9.3.2 xong sài OK . Theo mình thì như vào một_số pmem thì chậm 1 số thì nhanh hơn . Máy chạy mượt . Đỡ hao pin hơn . Khuyên mấy bạn nên len ngay và luôn . 5s,positive
minh cung mới lên cho iphone_5s đc 2 ngày thì dùng thất mượt hơn chua thật loi j,positive
Mình đang dùng 6plush vừa lên ios_9.3.2 thấy mượt và ổn_định mà,positive
Minh cung lên 9.3.2 may chay ok pin trâu . mih lên 1thag roi ma chua thay vân đe ji,positive
Mih đa lên 9.3.2 may chay ok pin thi ko pai nghi nhe . Mih lên dc gan 2 thag roi ma chua thay bi van đe ji,positive
mình cũng dùng 5s vừa lên 9.3.2 thấy dùng vẫn mượt_mà,positive
Rất nhanh và mượt mình rất thích,positive
mifh ipad_air từ 9.1 lên 9.3.2 vì vợ lỡ tay bấm lên mà ko biết dừng lại . máy chạy ngon hơn 9.1 . pin thì mìh thấy có_vẻ vẫn thế . đc cái Night_Shif hay . vì mìh hay đọc báo buổi tối . nói_chung 9.3.2 mìh thấy dc đó,positive
Đang dùng 5s lên 9.32 xài ok,positive
"4s ỏ nhà có 2 con lên rồi có thấy bị j đâu , chạy ngon mà ... ... ... . .",positive
4s lên bình_thường nhé . Xài tốt chạy phà phà .,positive
4s moi Len chay pha pha Khoi_Lo up thoai_mai,positive
ip5 lên được chạy mượt pin ổn đing hơn 9.3.1,positive
ip5 lên chạy mượt bin ổn hơn 9.3.1,positive
Iphone_4s lên 9.3.2 chạy ầm_ầm nè . Chỉ để nghe gọi thôi . Mua 6s_plus để giải_trí,positive
Lên được bình_thường . Chạy tốt nha bạn,positive
"Mình mới lên hôm_qua , củng ok lắm . Pin vs mở khoá vân tay ngon hơn . Chế_độ đọc báo ban_đêm cho_phép mở khi ở chế_độ tiết_kiệm pin",positive
Pin trâu cả tháng nhé !,positive
kiểu_dáng rất đẹp hi_vọng apple nhanh ra_mắt tới người tiêu_dùng,positive
"như thường_lệ ra IP5 tôi mua 3GS , ra 6 tôi mua 4S , nay ra 7 sẽ lên con 5S . sài hàng cũ mà mượt lắm . tuyệt_vời",positive
"Vận_động_viên ở hồ bơi , cứu_hộ này_nọ hoặc lái tàu , thuyền_buồm du_lịch nữa ... khá ngon , đa_dụng",positive
Quá xuất xắc,positive
"Ios thật_là ổn_định , cứ ra bản mới thì_phải có vài lỗi để người dùng trải_nghiệm .",positive
"Thần_thánh , đại đế , sang chảnh , mượt_mà , bảo_mật , nâng_cấp thường_xuyên ...",positive
Có thấy lỗi gì đâu nhỉ . Vẫn chạy ầm_ầm này . : ) ) ) Vừa tối_qua mới up lên cho iphone với ipad xong . Các thánh chém ghê quá .,positive
Tôi vừa update xong mượt lắm nhé,positive
"điện_thoại samsung này còn mạnh hơn cả iphone thế_hệ mới nhất , tuyệt_vời .",positive
Thay_đổi đột_phá về kiểu_dáng quá ^ _ ^ !,positive
cảm_ơn iphone đã có những siêu đột_phá mới . giúp tôi tiết_kiệm được 1 khoản không hề nhẹ,positive
5s vẫn đẹp nhất !,positive
"ta xài con ip_4 từ lúc mới ra cho_đến giờ có ai chê lỗi_thời đâu : ) ) . Vẫn nghe gọi lướt web tốt chán , lại thuận_tiện",positive
Samsung_A9_pro dung_lượng khá cao .,positive
có mấy chiếc philip đó bạn pin cực trâu bạn mình xài nó bảo được đến 5 ngày,positive
"Có chứ dt k 10000 bảo_đảm về pin , cấu_hình tạm ổn , dùng vô đối",positive
Được như này thì nhất_định phải sắm 1 e và 1 cái doc để nâng cao sự chuyên_nghiệp trong mắt khách_hàng . Chất vật_vã,positive
Thiệt là bá_đạo,positive
siêu kinh_điển . thật tuyệt nếu sở_hữu 1 em,positive
"Tuyệt_vời ông mặt_trời , order ngay và luôn thôi",positive
Kể_ra note 5 làm được cấu_hình mạnh vậy cũng khá là hay ! Nhưng người tiêu_dùng chúng_tôi khi xài cellphone thì cần hiệu_năng và sự mượt_mà nhiều hơn ... .,positive
note_5 android_6 chạy mượt mà .,positive
Mình thích iphone với tai_nghe không dây đỡ vướng_víu,positive
IP ram 1G chạy đã nhanh hơn ăn roi ram 3g rồi.Nếu IP_7 lên ram 3g thì sẽ mượt thế_nào nữa đây,positive
"trời , đẳng_cấp",positive
Ip7_pro mà hỗ_trợ thêm cây_bút nữa thì tuyệt_vời,positive
"Chùi ui , thích quá . Mong em sớm ra",positive
"Đang sài em 32E310 , thấy cũng rất ok , màu cũng đẹp !",positive
"Tôi xài M7 từ lúc mới ra tới giờ , ko có lý_do gì để đổi máy khác , phần_cứng và phần_mềm rất tuyệt_vời . Tôi vô_tình làm rớt từ độ cao hơn 1 m ko dưới 10 lần mà giờ sử_dụng vẫn ok ngoài cái võ_bị xước",positive
"Tôi đang dùng M7 từ lúc mới có One , đến giờ vẫn ổn , kiểu_dáng không bị lỗi_thời , nói_chung nếu giá vừa_phải thì em này vẫn ngon hơn nhiều em khác .",positive
"I love h TC , 8 years ! since 2007 , with 7 models",positive
"Sẽ lấy em này , tôi xài htc từ lâu , hiện_tại chỉ dừng ở one_m_8 nhưng thấy hài_lòng về sp của htc .",positive
Mình dùng M7 2 năm rồi mà vẫn mượt_mà như mới ! Có tiền xúc ngon này ngon tuyệt ! Love HTC !,positive
"duyệt rồi đấy lúc đầu tưởng chỉ có bản life stype giớ bán bản snap 820 thì hốt , đến lúc cho bé 8x về_vườn : 3",positive
Love HTC Love_Sense,positive
"Tôi đã dùng One_M7 được hơn 2 năm rồi . Máy luôn ổn_định , cảm_ứng mượt , âm_thanh khi xem phim và nghe nhạc hay hơn mấy dòng tương_đương . Giờ nhìn con HTC_10 này ko chê vào đâu được , nếu giá_mà thấp hơn một_chút thì tốt quá . I love HTC !",positive
"﻿Vẩn là fan trung_thành của HTC từ thời windows_phone_6 , vẩn không thể có giao_diện nào qua khỏi HTC_Sence của HTC",positive
Hàng HTC quá chất . HTC_10 vừa đẹp sang_trọng lại đẳng_cấp .,positive
Tớ đang bphone phải nói ngon dùng sướng nếu là bản 64gb thì quá sương luôn,positive
"Cũng đang xài 1 cái bphone , màn_hình đẹp , pin tốt , dùng sướng . Chỉ phải_cái là bản 64g , chắc phải đổi sang 128g quá .",positive
"Mình rất hay ra các cửa_hàng lớn nhưng chưa 1 lần nào được thấy Bphone vơ sần 1 , mình lạc_hậu quá rồi chăng ?",positive
"Chỉ có_thể là bphone 2 Hóng chờ em quá , hy_vọng nhiều công_nghệ nhất nữa làm rạng danh hơn cả bphone 1 Cố lên các em",positive
"Bphone_2 ngon thế , tiếc qua vừa mua Bphone1 rồi .",positive
Hay quá Bkav . Dùng Bphone_1 đã thấy ngon rồi thì không biết Bphone_2 con thế_nào nữa .,positive
Yêu quá . Ra phát là xúc luôn . Không phải nghĩ .,positive
"Khách_quan mà nói thì B1 thấy ngoại_hình cũng ổn nhưng ko biết trải_nghiệm thực_tế như nào , cũng chỉ tại ko có tiền mua",positive
Thực_sự phê . Tiếc là mình bình_dân nên chưa mua được .,positive
"Ủng_hộ , tôi sẽ mua tặng vợ 1 cái B2",positive
Mình vừa được trải nghiệp Bphone xong . Rất ok !,positive
Hồi hợp mong_chờ siêu phẩm ra_mắt !,positive
Đẹp ! Giá hợp_lý !,positive
"đẹp , cấu_hình ngon , mà mình sài Htc rồi máy bền thật",positive
đẹp quá điiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,positive
Con này ổn đấy chứ .,positive
Pin khủng,positive
Minh dang sai m_8 thay rat dc .,positive
"ai đã xài HTC rồi thì mới có ý_kiến , chỉ vì thích khoe bản_thân nên ráng chọn hàng thời_thượng thôi , ngay tôi cũng vậy nhưng vẫn giữ em HTC để ở nhà bền lắm vật lên vật xuống có chịu hư đâu",positive
"cá_nhân tôi thấy thiết_kế tổng_thể thiết_kế của con P9 này đẹp hơn IP rất nhiều . Rất đẹp , mạnh_mẽ , nam_tính .",positive
"Máy đẹp đó , chất_lượng hoàn_thiện cực tốt , cấu_hình ngon , bền , pin ngon , nhưng máy tq thì cho không lấy , thấy không xin",positive
"Ý_kiến cá_nhân : ĐT của Huawei rất tốt , đáng đồng_tiền . Hài_lòng với tiền bỏ ra .",positive
Mình dùng cái pad 2tr9 cho trẻ_con cũng rất ok,positive
"Tôi đang dùng Huawei_G8 sản_xuất cho thị_trường châu Âu , máy rất tốt , Không có gì phải chê . Không phải đơn_giản mà trong mấy điện_thoại Tq , chỉ có Huawei vươn lên được đứng thứ 3 thế_giới sau Samsung và Iphone .",positive
"Nhiều người kỳ_thị hàng Trung_Quốc trong khi chả hề biết nhiều thương_hiệu TQ như Huawei hay Xiaomi đều lọt top những thương_hiệu smartphone hàng_đầu thế_giới , cả chất_lượng và trải_nghiệm đều xếp trên Sony hay LG .",positive
﻿Đang dùng Huawei_gr5 thấy ổn mà,positive
Dep qua,positive
Giá quá hợp_lý,positive
Siêu phẩm chạy Android đáng mua nhất hiện_nay,positive
Trông đẹp và khỏe ... nhưng không đủ xiền .,positive
Ngày_xưa xài P910i xài cổng 2.5 thấy rất thuận_tiện và hợp_lý . Đặc_biệt là tai_nghe jin 2.5 của P910i nghe cực sướng !,positive
"Các hảng sản_xuất hay dùng chiêu_bài : tiện_lợi , tiến_bộ , sành_điệu . v . v ... tất_cả chỉ một mục_đích duy_nhất : moi tiền người dùng . Còn những chi_tiết kỹ_thuật nào chưa khắc_phục được thì cứ lờ đi mà thôi .",positive
Tuyệt_vời ... !,positive
"Blackberry dù k còn đc như xưa nữa , nhưng xài sp của bbry có cảm_giác an_toàn và thể_hiện đc phong_cách và cá_tính của mình .",positive
"﻿Chỉ thích bbos , bb chạy android bây_h giống như Apple sxuat tivi . BBos kho ứng_dụng nghèo_nàn nhưng độ ổn_định cực tốt , tại_sao không bỏ tiền ra phát_triển cái bbos mà phai chạy theo cái hdh mở lởm_chởm , chắp_vá , được cái trực_quan , dễ phát_triển tý chứ android ngốn ram , ngốn đủ thứ ,virus hoành_hành . Android giống như lắp 1 chiếc xe đồ chơi chỉ có 4 cái bánh còn phần trên ai muốn lắp gì cũng dc , được nhiều nguời thích vì nó thị_hiếu , gần giống như nhạc của Sơn_Tùng_MTP . Đó là ý kiến cá_nhân .",positive
Cũng vì hoàn_cảnh đẩy đưa ghôi bạn . Mình cũng rất thích hđh củ của bbry .,positive
Có bàn_phím là thích rồi,positive
"Mau mau ra em Room , hốt liền , bàn_phím của BlackBerry luôn tuyệt với , kết_hợp với Android nữa quá tuyệt , nhất_là Android N sau_này , mong bb luôn có những sản_phẩm độc_đáo",positive
Porsche_style ! Nếu giá hợp_lý phải quất con hamburg,positive
Yêu 	Black_Berry,positive
"chất_lượng của bb phải nói là tuyệt , phong_cách , cá_tính ... nếu giá mềm tí thì bb sẽ lấy lại thời huy_hoàng của mình",positive
"Thích BB vì kiểu_dáng của nó , ko dụng hàng , nổi_bật giữa đám đông .",positive
"Ai_bảo ra toàn điện_thoại tốt làm_chi . Mình dùng pp được gần 1,5 năm mà ko lỗi_lầm gì thì làm_sao mà mua máy mới được : (",positive
Chỉ có_thể là BlackBerry . I love BB !,positive
"màu quá đẹp , quá độc",positive
"Màu đẹp vậy ? Có cả LTE cơ à , con này mua có được tặng thêm tai_nghe hay gì ko nhỉ ?",positive
"Nắp lưng đẹp vậy , màu này phù_hợp với giới trẻ và các lứa tuổi sinh_viên .",positive
Mình có con lumia_630 được 2 năm.Dùng vẫn ngon lắm .,positive
Đang dùng 4s và hoàn_toàn mãn_nguyện,positive
"Mình có 1 cặp 3gs 8g , một em ip 4 , 1 em 2g len hinh nhung kg vuot dc , đang để ngắm chơi , nhưng phải công_nhận các em vẫn chạy tôt . Hihi",positive
Đẹp đó .,positive
Thiết_kế đẹp thật . Phải_chi đổi tên oppo thành bphone thì hay quá .,positive
Nhìn kỹ thiết_kế đẹp hơn IP chứ ^ _ ^,positive
Quá đỉnh ! ! ! Ôppo sẽ đánh tan i_Phone vào 2018 ! ! !,positive
Đẹp hơn iphone chứ,positive
Nhìn mà chảy nước_miếng ...,positive
"Thiết_kế đẹp , công_nghệ_cao , nhiều tính_năng hữu_ích , giá bán cực hấp_dẫn . Chắc mức lời trên mỗi sản_phẩm rất thấp nhưng như_vậy người tiêu_dùng mới được sử_dụng sản_phẩm đúng với giá_trị thực , không bị coi là hút máu chứ .",positive
